source_file,category,title_in_contents,in_index_116,role,include_in_master,decision,bytes_source_archive,caracteres_decodificados,palavras_aprox,sha256_fonte,mojibake_patterns,controles_C1,tem_replacement_character,tem_marca_edicao_moderna
poesia/maps07.txt,poesia,Dispersas (1854-1939),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,136862,136862,23496,23cf08470fa9f57d2f6060e16c8b664f0aec66e7b59dff1adaaa55597d7f2cfd,0,0,False,True
romance/marm01.txt,romance,Ressurreição (1872),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,220519,220519,36933,707fe51226901709656a0694f350a7bd68f4b91e8f7b2e39aa2ea6a835b2dab8,0,0,False,True
romance/marm02.txt,romance,A Mão e a Luva (1874),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,201581,201581,35330,4caffb4414465dacd860a7347ee8df36908915299256ea9f559662dd11d9b1f0,0,0,False,True
romance/marm03.txt,romance,Helena (1876),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,338374,338374,56275,505ae60e1925be607f1ab3f57adeb32b50fabe0ce4af707cf3f6e62f50aab55f,0,0,False,False
romance/marm04.txt,romance,Iaiá Garcia (1878),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,336880,336880,56663,66edf58ca14f3e348ed43b2f13f9b29a4d5334f6967368e5d544ad7c09e0a25a,0,0,False,True
romance/marm05.txt,romance,Memórias Póstumas de Brás Cubas (1881),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,355706,355706,61248,f9b9cdd255164efd95154f0ab4aaf2af8d15ae4d2628c23c63ea29c6f934311a,0,0,False,True
romance/marm06.txt,romance,Casa Velha (1885),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,130936,130936,22253,65d609ac63da9f6fb947ad1fc3e7b15a87ec1285d9118ae5f2a421e8743d83a0,0,0,False,True
romance/marm07.txt,romance,Quincas Borba (1891),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,446502,446502,77383,954a7335be60f093158d1001ad23d285d2ee2f0924f4f157119357f9ab325782,0,0,False,True
romance/marm08.txt,romance,Dom Casmurro (1899),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,373504,373504,66204,1e3fd53b6f15c444d503993f38ad21675c2769e0e30fcbc985660168cbd5a27f,0,0,False,True
romance/marm09.txt,romance,Esaú e Jacó (1904),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,412059,412059,72278,c5a3ba3af340dd810ee79cd118ba8fa8a1c382b0f37aad7cd55f41f46b2a3d0f,0,0,False,True
romance/marm10.txt,romance,Memorial de Aires (1908),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,282378,282378,50890,21ba9023b6cca334956370a352182b0475bf87e162aa5f05b3e4b1ac5c74f350,0,0,False,True
teatro/matt01.txt,teatro,As forcas caudinas (1956),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,51665,51665,8836,a1a8c89a20024096135f2e3ae3b572b3e62fd321bab686cb6bbe593158313630,0,0,False,True
teatro/matt02.txt,teatro,"Hoje avental, amanhã luva (1860)",True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,25730,25730,4152,4d627ce2960c09e346ee4c2244dc75d042b8aa5b8e9ef367ed5abb328064f8ef,0,0,False,True
teatro/matt03.txt,teatro,Desencantos (1861),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,48618,48618,8203,b1072988cac0e7fa076d4158adc9792d24382081ffde01c12b3c94bd485bb05e,0,0,False,True
teatro/matt04.txt,teatro,O caminho da porta / O protocolo (1863),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,77979,77979,11959,b8dd0b68d9162d16677d676216eb89a56085a1a25c75e5170528251c55b7a189,0,0,False,False
teatro/matt05.txt,teatro,Quase ministro (1864),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,30882,30882,5075,0ca6b1802d87b58d6761ba8b4fdd3b4cc0ee645e71925ef4e19a54521fcba3e8,0,0,False,True
teatro/matt06.txt,teatro,Os deuses de casaca (1866),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,36129,36129,6035,585c6ee20830f80c13ed1e5669167504d34ecf06b63f98a7fed95fe3ccbda34e,0,0,False,True
teatro/matt07.txt,teatro,O bote de rapé (1878),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,8109,8109,1465,3fc839171550a0a4feec881bcc0dd90f96186e3b12a258a9e189422d45724569,0,0,False,True
teatro/matt08.txt,teatro,"Tu, só tu, puro amor (1880)",True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,41036,41036,7065,a47cf1ad4f7703dc0b0f83b0183bc244b52246429501e4d51eb810e5d3f98f78,0,0,False,True
teatro/matt09.txt,teatro,Não consultes médico (1899),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,32836,32836,5572,f4a48b751401fb75f6455e55615c8de80d7f83fca24df7c2fd04250255a2a974,0,0,False,True
teatro/matt10.txt,teatro,Lição de botânica (1906),True,item_indexado,True,item autoral indexado pelo pacote NLTK/MEC,35487,35487,6105,e8356debfbb3d31db4b8405ca347bfef219defa867050579f3de557c28e3de59,0,0,False,True
traducao/matr01.txt,traducao,Suplício de uma mulher (1865),True,item_indexado,False,tradução integral de obra alheia,54909,54909,9549,bbb8c460a4d719b1908f81fa425b4d4ce21cdd5a106d6a6064b644e62fa5eea6,0,0,False,True
traducao/matr02.txt,traducao,Os trabalhadores do mar (1866),True,item_indexado,False,tradução integral de obra alheia,708762,708762,115114,3c2735457effd716454cd5f2b3376ea3c69b7670ae31e0203f0c8532fe910edf,0,0,False,False
traducao/matr03.txt,traducao,Oliver Twist (1870),True,item_indexado,False,tradução integral de obra alheia,352469,352469,60681,9eb82ec058bcec9a11ffa7e01b52ecddb60435823bafaa0230e54743f0ada15a,0,0,False,False
